neutral,RT @capocolorado: Aí @spfc tem alguns nomes livres no mercado pro lugar do Dorival Júnior: - Antônio Carlos Zago- Celso Juarez Roth- Van…
neutral,Deixa eu ser o lula do seu bolsonaro? 😍😍😍☺️ — Não pode Bolsonaro e Lula são irmãos. Os dois têm 2018 como sobrenome https://t.co/iCUBpYn9Vz
neutral,RT @RADIOVOXORG: Lava Jato vê indícios de repasses ilegais a advogado de Lula https://t.co/a7x5JBh31H
neutral,RT @OMundrongo: Lula é o Tiradentes de galinheiro https://t.co/lA10Z8vFPq
neutral,RT @muylaerte: Caberá ao juiz Sérgio Moro decretar a prisão de Lula nos próximos dias. Se o STF vai soltar alguns dias depois é outra hist…
negative,RT @min_jung94: Ninguém gosta de mim será q sou o Lula?
negative,RT @analisdocsPF: Moro vai prender Lula. Se soltarem é outra história. Moro vai prendê-lo e José Dirceu também. Algema junto😬👈
neutral,RT @eduguim: Dono do Vox Populi diz que Lula vence eleição até preso | Blog da Cidadania https://t.co/sLHEJeT4hd
positive,RT @brasil247: Pronto para a guerra Lula tem a paz na consciência | Brasil 24/7 Por Paulo Moreira Leite https://t.co/6VvN3FWzlq via @brasi…
neutral,RT @MirandaSa_: A OAB devia deixar de estar vigiando as FFAA no combate ao crime e combater o crime na própria entidade! https://t.co/fteNa…
positive,RT @linneydias: MINHA SUGESTÃO!Vamos fazer camisetas como esta e usar se não todos os dias pelo menos nos fins de semana! Tô com LULA!…
neutral,RT @AntonioLeitteRj: LULA CONFESSA que doou refinaria de propriedade da Petrobrás na Bolívia à Evo Morales... só não CONFESSOU o quanto ele…
neutral,RT @PTnaCamara: Advogados de Lula desmentem “fake News” do @Estadao sobre laudo da PF https://t.co/SAdYA5PMbR#fakenews #LavaJato #Lula com…
neutral,RT @BlogDoPim: Lula o filho do Jornal do Brasil https://t.co/J7NA2UTvBJ
neutral,RT @blogdojefferson: A Folha de S.Paulo afirma que os ministros do STF estão prevendo uma “crise” no Brasil com a prisão de Lula. Desconfio…
neutral,RT @implicante_org: A Odebrecht deu propina de R$ 100 milhões aos governos Lula e Dilma em troca de “benefícios” https://t.co/5eTow9EgPO
positive,RT @arte_prima: XEQUE-MATE DEFINITIVO NA PANELA DE CURITIBA!!!Zanin: perícia da PF derruba acusação contra Lula | Brasil 24/7 https://t.c…
positive,RT @DilmaResiste: 'NYT': Democracia é empurrada para o abismo no BrasilEspecialista alerta que situação brasileira pode piorar com julgame…
positive,RT @GABRlELPlNHElRO: Quem é fake news Fantástico?A imprensa espalhou a mentira de que Bono iria ao julgamento de Lula https://t.co/0YowX…
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
neutral,AAAA EU AMEI https://t.co/o2Xh2xN2Pb
negative,RT @rodrigovesgo: Advogado: - Sr. Luiz Inácio o senhor pegou 12 anos.Lula: - Me vê com gelo por favor! 😂😂😂😂😂😂😂😂😂😂😂😂😂
neutral,RT @rvianna: A reflexão de Valter Pomar sobre os dias que vivemos:"Radicalizar é preciso porque uma coisa é certa: na transição que estamo…
neutral,News: https://t.co/SUvd95QK2k Odebrecht entrega e-mails que mostrariam compra de imóvel ao Instituto Lula… https://t.co/0zIhu5omLm
positive,RT @brasil247: Pronto para a guerra Lula tem a paz na consciência | Brasil 24/7 Por Paulo Moreira Leite https://t.co/6VvN3FWzlq via @brasi…
neutral,RT @AntonioLeitteRj: LULA CONFESSA que doou refinaria de propriedade da Petrobrás na Bolívia à Evo Morales... só não CONFESSOU o quanto ele…
positive,RT @SandraRCReyes: Malandro moderno...Lula de sindicalista ao maior corrupto do Brasil!#LulaNaCadeia https://t.co/s4t1rBcUum
negative,O Lula já começou a xingar o @STF_oficial como fez com Moro? Claro que não Lá ele sabe que tem gente(s) com medo de… https://t.co/akXUhv7i0z
neutral,RT @humbertocostapt: Lula concede entrevista para a Rádio Itatiaia de Belo Horizonte. https://t.co/9d3HSsQ57f
neutral,RT @souza_luizsouza: Dono do Vox Populi diz que Lula vence eleição até preso https://t.co/mqYVnTlNJN
neutral,RT @Gutbyra: Advogado mais solidário do que o de Lula que no final do processo acaba sendo preso com o cliente é impossível.
neutral,Lula o filho do Jornal do Brasil - https://t.co/mvH84GfBPM
neutral,RT @JujuMathiasMar4: @jeandartora @wadih_damous Pelo visto raciocinar não é o seu forte. Junte todas as provas que já mostraram contra Lul…
positive,RT @gnatalini: Lula precisa ser preso. Pelo exemplo de justiça diante da Nação. Caso contrário a bandalheira estará liberada no Brasil!
positive,RT @DeputadoFederal: ZANIN: PERÍCIA DA PF DERRUBA ACUSAÇÃO CONTRA LULA !! https://t.co/d56R5hJhYq
neutral,Na cabeça do Lula ex metalúrgico e que também é ex presidente governar um país é fácil. Facilitando os ganhos dos… https://t.co/qV8Q6kHmZl
positive,RT @mariadorosario: Participei do @duploexpresso nesse domingo com Wellington Calasans Romulus Maya e Eugenio Aragão. A pauta foi de A a Z…
positive,RT @DeputadoFederal: ZANIN: PERÍCIA DA PF DERRUBA ACUSAÇÃO CONTRA LULA !! https://t.co/d56R5hJhYq
positive,RT @paulacamara_: De onde virá o dinheiro para bancar a gastança com rabulices?  A resposta só pode ser dada pela Polícia Federal. Aí tem.…
neutral,RT @turquim5: Para arquivar e recordar...&gt; ISSO AQUI É LULA O RESTO É INTRIGA DA GLOBO E DA JUSTIÇA - Vídeo Impactante!!! https://t.co/Iqk…
positive,RT @SoaresS90604441: @berocorreia @jerimunzinho @Castro2Monica @branca_maranhao @FlaRobSal @Edilamar_ @p4ulomagalhaes Em casa  minha mãe fa…
positive,Gostei de um vídeo @YouTube https://t.co/hfiHThHoaL Populi diz que Lula vence eleição até preso
positive,RT @NeyMariaM: dia 21/02/2018 Marcelo Odebrecht entrega supostos e-mails q estavam guardados no seu computador pessoal sobre a compra do…
neutral,@GraaVieira @Marceloei09 @esq_alexandre @Valdirene8975 @pgiolli @thiagofc3079 @AriSirius @maulroou @giovannarocco… https://t.co/v9e8puAXOY
neutral,RT @seujoca: Bancos lucraram 8 vezes mais no governo de Lula do que no de FHC https://t.co/BPZaK0nGh4
neutral,Alckmin segue fazendo o que faz bem: articulação de bastidor e de precisão. Enquanto ataca intervenção do Rio em b… https://t.co/4rfsJOp3cM
positive,RT @RoseVLB: 📣 Dilma e lula elogiando Rocha Loures ☝️👇👇👇👇 https://t.co/SbeLqUgYr9
neutral,@JJDSRicardo @Oledobrasil Amante de Lula?
neutral,RT @Gutbyra: Advogado mais solidário do que o de Lula que no final do processo acaba sendo preso com o cliente é impossível.
positive,RT @brasil247: Pronto para a guerra Lula tem a paz na consciência | Brasil 24/7 Por Paulo Moreira Leite https://t.co/6VvN3FWzlq via @brasi…
neutral,To com a mão no celular e a célula envelhecendo
negative,RT @SoXesy: Cuphead mas todos os personagens são o lula molusco.(gastei mais tempo nisso do que eu gostaria de ter gasto) https://t.co/oq…
positive,RT @GABRlELPlNHElRO: Quem é fake news Fantástico?A imprensa espalhou a mentira de que Bono iria ao julgamento de Lula https://t.co/0YowX…
neutral,Presidente do PT diz duvidar que STF impeça prisão de Lula a tempo https://t.co/vdqeuVDVLw   CAINDO NA REAL MOCREI… https://t.co/jFkDiAzg6C
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
neutral,RT @blogdojefferson: Frase do Lula no TT: “Eles estão tentando impedir o melhor presidente que esse país já teve.“ Acho que se Lula realmen…
positive,RT @JujuMathiasMar4: @jeandartora @wadih_damous @o_antagonista Olha aqui sua "anta"! Quem não tem tempo pra perder com idiotas sou eu! Já…
positive,Esse só indica gente boa! #SQN . LULA FALANDO DO SÉRGIO CABRAL https://t.co/kWu9djpabR via @YouTube
neutral,Estádio com ajuda de Lula Andrés Sanchez  presidente de vcs com 60 mil processos e escândalos nas costas e dinheiro público.
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
negative,@correio_dopovo Não defendo o Lula mas questiono: pq só ele??? Quando acabar o foro privilegiado os outros vão tbm… https://t.co/CeMgZOhceT
neutral,RT @BlogDoPim: Lula o filho do Jornal do Brasil https://t.co/J7NA2UTvBJ
positive,RT @JujuMathiasMar4: @jeandartora @wadih_damous @o_antagonista Agora clique no link que enviei acima e leia na íntegra que o advogado do L…
negative,RT @augustosnunes: Lula repetiu q é a reencarnação de Tiradentes. Deve achar q o herói da Inconfidência parou de trabalhar com 20 e poucos…
neutral,RT @rvianna: A reflexão de Valter Pomar sobre os dias que vivemos:"Radicalizar é preciso porque uma coisa é certa: na transição que estamo…
neutral,Fantástico falou de #fakenews mas não denunciou a maior mentira do Brasil atual o processo fraudulento levado a ca… https://t.co/GWIV4svCwf
neutral,RT @HumbertoReisJr: 👑Advogado de Lula Cristiano Zanin passa a ser investigado pela Lava Jato  https://t.co/3opB4DkwzR
neutral,RT @muylaerte: Advogados de Lula caem na Lava Jato do Rio ao lado de Adriana Ancelmo a mulher de Sérgio Cabral https://t.co/oHIsfKwpkJ ht…
positive,@greedyforpau @JungHyunJae9 @Fernand05853262 @grandearianajas @forumpandlr Claro amorto sempre ajudando as rainhas… https://t.co/ytE2aeEjml
neutral,Juiz substituto que pode julgar recurso de Lula no TRF 4 fez selfie com Dallagnol e é chapa de Moro.  https://t.co/0FWh8Agc4x
neutral,@ZazaS_ Jornal com colunas de Lula Paulo Henrique Amorim e Tereza Cruvinel.... vai falir dnovo!
neutral,@ricardope @FlaRobSal @DCM  Bochenek pode julgar recurso de Lula
positive,Gostei de um vídeo @YouTube https://t.co/WCxmhzxzFp Do Vox Populi Diz Que Lula Vence Eleição Até Preso
negative,RT @fgusmaof: @Ricamconsult Mas agora que Lula será preso tudo vai acabar. Né?
neutral,RT @MBLivre: Ricardo Lewandowski está voltando com suas maldades e quer tentar salvar o Lula de ser preso. Assista e entenda. https://t.co/…
negative,RT @Florisrs: A farsa ja foi desmontada várias vezes. Não existe uma única acusação contra Lula em pé. Mas não vem ao caso. Dalagnol e Mo…
positive,RT @mariosabinof: Os advogados de Lula disseram que receberam 68 milhões da Fecomércio do Rio por casos de “alta complexidade”. A complexi…
negative,RT @arte_prima: Polícia Federal - A LeiFaltou incluir:Pq Moro soltou 3 executivos da #MossackPq a Def de #Lula NÃO teve acesso n/Sist…
negative,RT @Florisrs: A farsa ja foi desmontada várias vezes. Não existe uma única acusação contra Lula em pé. Mas não vem ao caso. Dalagnol e Mo…
neutral,RT @GraaVieira: SÉRGIO MORO O USTRA DO GOLPE DE 2016: A história não terá pena. Estadista é estadista pária é pária. Lula entra para a Hi…
positive,RT @larissapalmd: Grupo da célula é o melhor grupo do meu zap
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
positive,RT @RoseVLB: 📣 Dilma e lula elogiando Rocha Loures ☝️👇👇👇👇 https://t.co/SbeLqUgYr9
neutral,PF acha controle da Odebrecht de suposta compra de imóvel ao Instituto Lula via @UOLPolitica https://t.co/Zy2NDfwedJ
neutral,RT @alexandregarcia: Ministro italiano em Brasília tem esperança de que Brasil devolva um tetra-assassino extraditado pelo Supremo e feito…
positive,RT @gnatalini: Lula precisa ser preso. Pelo exemplo de justiça diante da Nação. Caso contrário a bandalheira estará liberada no Brasil!
negative,RT @pdevechi: Tá mas vão prender o filho da puta ou não? Vão só condená-lo 200x sem fazer cumprir pena? Saco cheio dessa merda. https://t.…
neutral,RT @souza_luizsouza: Dono do Vox Populi diz que Lula vence eleição até preso https://t.co/mqYVnTlNJN
neutral,- Diretor do Datafolha: "a inelegibilidade de Lula aprofunda a crise democrática."- Folha de São Paulo e... https://t.co/27oPmgpG8y
positive,RT @JorgeRibeiroSE: Fascinante!: Sesi paga salários milionários a nora e amigos de Lula – e eles nem precisam ir – LavaJatoNews https://t.c…
neutral,RT @Bartleb47410330: Fui às lágrimas ouvindo o @romulusmaya dizer à @mariadorosario da URGÊNCIA de IMPEDIRMOS q se destruam as provas da i…
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
negative,To ficando acreditada que a Lauren odeia a tattoo de libélula
positive,RT @mulher_direita: O STF é o maior inimigo do Brasil! Carmen Lúcia Lewandowisk Toffoli: Lula; Rosa Fux  Barroso Facchin: Dilma; M…
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
neutral,RT @portaljovempan: Debate: Só golpe salva Lula da cadeia #OsPingosNosIs https://t.co/0SqJnC84wC
positive,RT @RoseVLB: 📣 Dilma e lula elogiando Rocha Loures ☝️👇👇👇👇 https://t.co/SbeLqUgYr9
neutral,RT @Helenasth: Artigo escrito por Lula no Jornal do Brasil: A democracia precisa de muitas vozes https://t.co/ux0EpI7z1O
neutral,RT @CarmeIoNeto: Do PT estão no xilindró 3 ex-presidentes 5 secretários 3 tesoureiros e os ex-líderes do governo na Câmara e no Senado.…
neutral,Dono do Vox Populi diz que Lula vence eleição até preso. https://t.co/nTjpKeJqua
neutral,RT @diogomainardi: PF validou 100% das provas contra Lula https://t.co/8TJ7LrYoL7
neutral,RT @carteiroreaca: DataFolha prova que Lula está com 216% de intenções de votos no Brasil. https://t.co/JfAlgE00kO
neutral,Na guerra alguns inocentes morrem para que milhares sejam salvos.Ou a igreja prefere que o povo religioso não sai… https://t.co/FG1wW2gIEE
neutral,Dono do Vox Populi diz que Lula vence eleição até preso https://t.co/ko34NB39u4
neutral,RT @AndreRicBrasil: O juiz Sérgio Moro ordenou que a Polícia Federal faça nova perícia nos sistemas de contabilidade de propinas da Odebrec…
neutral,RT @miriantedesco: Lula o Ali Babá passando vergonha ao tentar justificar a corrupção https://t.co/RVzza6vENx via @YouTube
neutral,Lula acendeu um estopim a história prestes a se repetir ( O maior temor ... https://t.co/B8nf30nxqF via @YouTube
neutral,RT @rvianna: A reflexão de Valter Pomar sobre os dias que vivemos:"Radicalizar é preciso porque uma coisa é certa: na transição que estamo…
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
positive,RT @GABRlELPlNHElRO: Quem é fake news Fantástico?A imprensa espalhou a mentira de que Bono iria ao julgamento de Lula https://t.co/0YowX…
positive,RADICALIZAR COM LULAPARA RECOMEÇAR.CONFIRAM TEXTO DE POMAR. https://t.co/4GkvYmZKmP
neutral,RT @turquim5: Cai mais uma farsa...&gt; Perícia da PF derruba acusação contra Lula! https://t.co/PCnmb9f79q Laudo não confirmou a existência d…
neutral,RT @Dalfolinho2: Manifesto rechaça Ciro e defende candidatura Lula https://t.co/eoMSW6ynVF via @brasil247
positive,Gostei de um vídeo @YouTube https://t.co/BffhPQZ8PT Populi diz que Lula vence eleição até preso
neutral,tem gente que precisa tomar uma pílula de simancol
neutral,RT @brasil247: Pimenta manda recado a Ciro: bater no Lula não vai credenciar você a nada | Brasil 24/7 https://t.co/cG3xnC4DNC via @brasil2…
negative,@baapolinario @tbemsoubrother Sem contar que não tem timing pro clímax do filme. O fato de terem "evitado" Lula min… https://t.co/sI2X1aYGY0
neutral,RT @DilmaResiste: Manifesto rechaça Ciro e defende candidatura Lula #ProrrogaPIBIDUm manifesto assinado por militantes do campo... https:/…
neutral,Blog petista diz que já sabe o resultado do STF e que Lula “vencerá por 7 a 4” https://t.co/GlIpVr8wsi via @odiarionacional
neutral,Querem prender o Lula sem provas ou impedi-lo de ser candidato mas clamam aos idiotas que paguem por isso. https://t.co/GTZue2GqYw
neutral,Vi o Lula hoje 😍😍😍
neutral,É isto ai Osmar Prado! "Eleição sem Lula é Fraude" - Cadê a Prova? Para aqueles que acham que "todo Global é... https://t.co/CZRCmMfQjL
neutral,👊🏻👊🏻👊🏻 na orelha essa Lula ehehehe cada uma https://t.co/iuye0rEMED
neutral,RT @augustosnunes: 'Num um país...'  começa o artigo assinado por Lula na ressuscitada versão impressa do Jornal do Brasil. A ignorância d…
neutral,RT @OMundrongo: Lula é o Tiradentes de galinheiro https://t.co/lA10Z8vFPq
neutral,RT @tristecinha: eh engracado beijar transar a gente faz com qualquer um mas amar meu amigo amar a gente só ama o lula
neutral,RT @DeputadoFederal: Fantástico falou de #fakenews mas não denunciou a maior mentira do Brasil atual o processo fraudulento levado a cabo…
neutral,"E-mails do sinhozinho baiano propineiro Marcelo Odebrecht provam propina para o Instituto Lula"https://t.co/CmaBwf9QHx
positive,RT @pauloteixeira13: "Caro" Dallagnol. Fake news é uma eleição sem Lula! Como você mesmo disse um subproduto torpe da perseguição judicial…
neutral,RT @MirandaSa_: A OAB devia deixar de estar vigiando as FFAA no combate ao crime e combater o crime na própria entidade! https://t.co/fteNa…
neutral,RT @DeputadoFederal: Fantástico falou de #fakenews mas não denunciou a maior mentira do Brasil atual o processo fraudulento levado a cabo…
neutral,RT @BlogDoPim: Laudo reforça elementos contra Lula no caso do terreno do instituto https://t.co/6vFJ44yosn
neutral,RT @BlogDoPim: Lula o filho do Jornal do Brasil https://t.co/J7NA2UTvBJ
neutral,Eita https://t.co/EkrUDFf3xZ
neutral,RT @DeputadoFederal: Fantástico falou de #fakenews mas não denunciou a maior mentira do Brasil atual o processo fraudulento levado a cabo…
neutral,RT @OrganizadAntiPT: Blog petista diz que já sabe o resultado do STF e que Lula “vencerá por 7 a 4” https://t.co/GlIpVr8wsi via @odiarionac…
neutral,RT @blogdojefferson: A Folha de S.Paulo afirma que os ministros do STF estão prevendo uma “crise” no Brasil com a prisão de Lula. Desconfio…
neutral,@claytonbezerra Esquema gamba-globo-andres-lula-pt-fifa-cbf
neutral,RT @BlogDoPim: Laudo afasta tese de nulidade das provas contra Lula https://t.co/HoKNjSc91U
neutral,Entre Lula e Bolsonaro vcs preferem ir pra outro país ou viver em uma ilha deserta?
neutral,Dono do Vox Populi diz que Lula vence eleição até preso... https://t.co/su0rMpjz6M
neutral,RT @oimperador: Mermão Lula meteu apavoro QUANDO VOLTAR A SER PRESIDENTE VOU LEMBRAR DE CADA UM DE VOCÊS de repente o filme virou obra do S…
negative,ela acabou engravidando - minha amiga disse que a irmã e o namorado sempre usavam preservativos e ela tomava pílula… https://t.co/WNJYlE60E7
neutral,RT @DeputadoFederal: Fantástico falou de #fakenews mas não denunciou a maior mentira do Brasil atual o processo fraudulento levado a cabo…
neutral,LULA LADRÃO  - LULA LADRÃO  - LULA LADRÃO  - LULA LADRÃO...
neutral,RT @VIOMUNDO: Para defesa de Lula perícia da Polícia Federal derruba acusação ao confirmar destruição e manipulação de arquivos https://t…
neutral,RT @AnnaLuGama: Hoje em SBC em frente ao prédio que mora o nosso querido presidente Lula  foi inaugurado um Comitê de Coletivos pela dem…
neutral,RT @DilmaResiste: Manifesto rechaça Ciro e defende candidatura Lula #ProrrogaPIBIDUm manifesto assinado por militantes do campo... https:/…
neutral,Ex-chefe da CGU inocenta Lula e dispara para juiz ‘Ele afastou 5.000 servidores por corrupção’ https://t.co/8GMq76LkDc
neutral,RT @SocialistiPhone: Passa dizendo que luta contra a concentração de riqueza pra logo depois defender o Lula que paga 50 MILHÕES de honorá…
positive,RT @PatriotaCesar: B.O.M.B.A!!! A casa caiu para o advogado do Lula! Escritório de Zanin é pego na Lava Jato! #BuzzVideo https://t.co/vheUK…
neutral,RT @enfanaleao: Retweeted gojammaj (@gojammaj):Reportagem sobre laudo da PF é factualmente incorreta https://t.co/EPIIX8t5uj... https://t…
neutral,RT @rvianna: A reflexão de Valter Pomar sobre os dias que vivemos:"Radicalizar é preciso porque uma coisa é certa: na transição que estamo…
neutral,Exata definição! https://t.co/uahAPPFQ6m
